Name,Baltic Exchange Dry Index (BDI) - PRICE INDEX,S&P GSCI Commodity Total Return - RETURN IND. (OFCL)
4/24/1980,NA,654.13
4/25/1980,NA,659.7
4/28/1980,NA,647.68
4/29/1980,NA,649.02
4/30/1980,NA,643.38
5/1/1980,NA,646.79
5/2/1980,NA,649.06
5/5/1980,NA,660.68
5/6/1980,NA,654.33
5/7/1980,NA,673.64
5/8/1980,NA,679
5/9/1980,NA,688.44
5/12/1980,NA,687.16
5/13/1980,NA,684.66
5/14/1980,NA,689.05
5/15/1980,NA,680.4
5/16/1980,NA,679.06
5/19/1980,NA,681.48
5/20/1980,NA,665.12
5/21/1980,NA,668.14
5/22/1980,NA,683.17
5/23/1980,NA,688.76
5/26/1980,NA,688.76
5/27/1980,NA,696.4
5/28/1980,NA,686.03
5/29/1980,NA,680.53
5/30/1980,NA,682.5
6/2/1980,NA,669.92
6/3/1980,NA,662.74
6/4/1980,NA,672.39
6/5/1980,NA,660.55
6/6/1980,NA,670.03
6/9/1980,NA,675.95
6/10/1980,NA,674.43
6/11/1980,NA,685.46
6/12/1980,NA,690.08
6/13/1980,NA,697.45
6/16/1980,NA,690.97
6/17/1980,NA,694.09
6/18/1980,NA,696.52
6/19/1980,NA,695.89
6/20/1980,NA,701.18
6/23/1980,NA,714.13
6/24/1980,NA,712.07
6/25/1980,NA,718.87
6/26/1980,NA,711.18
6/27/1980,NA,716.69
6/30/1980,NA,720.92
7/1/1980,NA,724.76
7/2/1980,NA,735.53
7/3/1980,NA,736.27
7/4/1980,NA,736.27
7/7/1980,NA,732.33
7/8/1980,NA,727.16
7/9/1980,NA,717.03
7/10/1980,NA,716.44
7/11/1980,NA,716.19
7/14/1980,NA,728.35
7/15/1980,NA,718.36
7/16/1980,NA,718.73
7/17/1980,NA,723.24
7/18/1980,NA,723.55
7/21/1980,NA,721.49
7/22/1980,NA,730.06
7/23/1980,NA,741.53
7/24/1980,NA,740.81
7/25/1980,NA,749.29
7/28/1980,NA,749.56
7/29/1980,NA,754.05
7/30/1980,NA,742.76
7/31/1980,NA,755.15
8/1/1980,NA,758.95
8/4/1980,NA,763.68
8/5/1980,NA,762.91
8/6/1980,NA,764.6
8/7/1980,NA,762.29
8/8/1980,NA,774.03
8/11/1980,NA,763.2
8/12/1980,NA,772.03
8/13/1980,NA,772.74
8/14/1980,NA,772.6
8/15/1980,NA,762.39
8/18/1980,NA,757.92
8/19/1980,NA,756.73
8/20/1980,NA,765.31
8/21/1980,NA,763.56
8/22/1980,NA,757.95
8/25/1980,NA,752.34
8/26/1980,NA,765.11
8/27/1980,NA,760.32
8/28/1980,NA,759.42
8/29/1980,NA,767.3
9/1/1980,NA,767.3
9/2/1980,NA,774.28
9/3/1980,NA,776.22
9/4/1980,NA,776.63
9/5/1980,NA,776.55
9/8/1980,NA,789.95
9/9/1980,NA,788.47
9/10/1980,NA,789.97
9/11/1980,NA,796.8
9/12/1980,NA,793.88
9/15/1980,NA,800.82
9/16/1980,NA,807.44
9/17/1980,NA,808.87
9/18/1980,NA,814.16
9/19/1980,NA,822.38
9/22/1980,NA,822.26
9/23/1980,NA,816.57
9/24/1980,NA,817.65
9/25/1980,NA,819.56
9/26/1980,NA,801.92
9/29/1980,NA,798.51
9/30/1980,NA,810.18
10/1/1980,NA,815.81
10/2/1980,NA,802.9
10/3/1980,NA,808.5
10/6/1980,NA,823.18
10/7/1980,NA,822.23
10/8/1980,NA,825.49
10/9/1980,NA,836.94
10/10/1980,NA,838.05
10/13/1980,NA,847.54
10/14/1980,NA,843.2
10/15/1980,NA,838.24
10/16/1980,NA,839.6
10/17/1980,NA,841.08
10/20/1980,NA,845.58
10/21/1980,NA,846.68
10/22/1980,NA,853.52
10/23/1980,NA,846.98
10/24/1980,NA,846.81
10/27/1980,NA,835.59
10/28/1980,NA,842.78
10/29/1980,NA,841.41
10/30/1980,NA,842.58
10/31/1980,NA,835.6
11/3/1980,NA,848.46
11/4/1980,NA,848.46
11/5/1980,NA,851.1
11/6/1980,NA,836.77
11/7/1980,NA,833.45
11/10/1980,NA,815.82
11/11/1980,NA,813.02
11/12/1980,NA,822.39
11/13/1980,NA,811.98
11/14/1980,NA,818.88
11/17/1980,NA,821.52
11/18/1980,NA,831.89
11/19/1980,NA,832.89
11/20/1980,NA,844.28
11/21/1980,NA,837.62
11/24/1980,NA,816.77
11/25/1980,NA,818.87
11/26/1980,NA,819.96
11/27/1980,NA,819.96
11/28/1980,NA,824
12/1/1980,NA,802.59
12/2/1980,NA,806.59
12/3/1980,NA,801.12
12/4/1980,NA,793.03
12/5/1980,NA,784.51
12/8/1980,NA,774.19
12/9/1980,NA,759.57
12/10/1980,NA,751.85
12/11/1980,NA,722.83
12/12/1980,NA,735.38
12/15/1980,NA,759.85
12/16/1980,NA,759.38
12/17/1980,NA,765.34
12/18/1980,NA,762.84
12/19/1980,NA,770.94
12/22/1980,NA,773.09
12/23/1980,NA,773.86
12/24/1980,NA,764.72
12/25/1980,NA,764.72
12/26/1980,NA,764.72
12/29/1980,NA,756.51
12/30/1980,NA,748.31
12/31/1980,NA,762.66
1/1/1981,NA,762.66
1/2/1981,NA,764.66
1/5/1981,NA,775.46
1/6/1981,NA,780.5
1/7/1981,NA,773.26
1/8/1981,NA,761.4
1/9/1981,NA,756.16
1/12/1981,NA,753.41
1/13/1981,NA,755.95
1/14/1981,NA,759.52
1/15/1981,NA,750.45
1/16/1981,NA,746.13
1/19/1981,NA,740.3
1/20/1981,NA,743.66
1/21/1981,NA,738.92
1/22/1981,NA,731.4
1/23/1981,NA,728.61
1/26/1981,NA,729.13
1/27/1981,NA,722.14
1/28/1981,NA,719.89
1/29/1981,NA,709.26
1/30/1981,NA,714.2
2/2/1981,NA,704.36
2/3/1981,NA,716.96
2/4/1981,NA,709.79
2/5/1981,NA,715.91
2/6/1981,NA,731.92
2/9/1981,NA,724.19
2/10/1981,NA,722.46
2/11/1981,NA,722.75
2/12/1981,NA,714.86
2/13/1981,NA,717.13
2/16/1981,NA,717.13
2/17/1981,NA,717.74
2/18/1981,NA,715.02
2/19/1981,NA,724.62
2/20/1981,NA,716.23
2/23/1981,NA,713.42
2/24/1981,NA,713.03
2/25/1981,NA,705.13
2/26/1981,NA,700.12
2/27/1981,NA,693.47
3/2/1981,NA,675.38
3/3/1981,NA,683.83
3/4/1981,NA,669.36
3/5/1981,NA,671.49
3/6/1981,NA,678.02
3/9/1981,NA,678.79
3/10/1981,NA,671.83
3/11/1981,NA,661.01
3/12/1981,NA,671.06
3/13/1981,NA,666.62
3/16/1981,NA,662.57
3/17/1981,NA,675.67
3/18/1981,NA,669.33
3/19/1981,NA,669.39
3/20/1981,NA,665.72
3/23/1981,NA,677.08
3/24/1981,NA,687.98
3/25/1981,NA,684.29
3/26/1981,NA,689.28
3/27/1981,NA,686.43
3/30/1981,NA,682.29
3/31/1981,NA,692.3
4/1/1981,NA,688.17
4/2/1981,NA,688.37
4/3/1981,NA,684.34
4/6/1981,NA,689.51
4/7/1981,NA,693.91
4/8/1981,NA,694.3
4/9/1981,NA,695.3
4/10/1981,NA,690.33
4/13/1981,NA,686.74
4/14/1981,NA,685.38
4/15/1981,NA,680.63
4/16/1981,NA,684.99
4/17/1981,NA,684.99
4/20/1981,NA,688.1
4/21/1981,NA,696.38
4/22/1981,NA,691.79
4/23/1981,NA,692.44
4/24/1981,NA,691.63
4/27/1981,NA,694.54
4/28/1981,NA,686.89
4/29/1981,NA,684.36
4/30/1981,NA,682.85
5/1/1981,NA,683.75
5/4/1981,NA,669.43
5/5/1981,NA,666.66
5/6/1981,NA,669.63
5/7/1981,NA,671.82
5/8/1981,NA,677.02
5/11/1981,NA,667.96
5/12/1981,NA,656.35
5/13/1981,NA,657
5/14/1981,NA,659.31
5/15/1981,NA,652.36
5/18/1981,NA,659.69
5/19/1981,NA,659.59
5/20/1981,NA,664.39
5/21/1981,NA,660.69
5/22/1981,NA,665.12
5/25/1981,NA,665.12
5/26/1981,NA,672.48
5/27/1981,NA,677.71
5/28/1981,NA,680.46
5/29/1981,NA,686.55
6/1/1981,NA,681.8
6/2/1981,NA,681.05
6/3/1981,NA,667.67
6/4/1981,NA,670.36
6/5/1981,NA,677.64
6/8/1981,NA,681.52
6/9/1981,NA,678.92
6/10/1981,NA,685.16
6/11/1981,NA,678.11
6/12/1981,NA,680.21
6/15/1981,NA,680.53
6/16/1981,NA,675.15
6/17/1981,NA,675.79
6/18/1981,NA,680.89
6/19/1981,NA,677.45
6/22/1981,NA,672.32
6/23/1981,NA,671.49
6/24/1981,NA,666.43
6/25/1981,NA,662.11
6/26/1981,NA,654.58
6/29/1981,NA,646.75
6/30/1981,NA,642.93
7/1/1981,NA,648.57
7/2/1981,NA,649.34
7/3/1981,NA,649.34
7/6/1981,NA,661.63
7/7/1981,NA,659.78
7/8/1981,NA,656.1
7/9/1981,NA,659.94
7/10/1981,NA,665.84
7/13/1981,NA,669.36
7/14/1981,NA,661.52
7/15/1981,NA,660.6
7/16/1981,NA,662.17
7/17/1981,NA,662.64
7/20/1981,NA,655.33
7/21/1981,NA,653.93
7/22/1981,NA,653.03
7/23/1981,NA,658.93
7/24/1981,NA,662.1
7/27/1981,NA,658.1
7/28/1981,NA,663.46
7/29/1981,NA,669.6
7/30/1981,NA,664.73
7/31/1981,NA,672.16
8/3/1981,NA,664.64
8/4/1981,NA,662.77
8/5/1981,NA,663.73
8/6/1981,NA,665.53
8/7/1981,NA,663.57
8/10/1981,NA,661.54
8/11/1981,NA,664.39
8/12/1981,NA,668.28
8/13/1981,NA,664.19
8/14/1981,NA,666.68
8/17/1981,NA,667.23
8/18/1981,NA,667.33
8/19/1981,NA,670.65
8/20/1981,NA,664.05
8/21/1981,NA,659.87
8/24/1981,NA,646.02
8/25/1981,NA,643.68
8/26/1981,NA,650.8
8/27/1981,NA,654.72
8/28/1981,NA,655.19
8/31/1981,NA,650.09
9/1/1981,NA,653.19
9/2/1981,NA,653.75
9/3/1981,NA,658.32
9/4/1981,NA,655.04
9/7/1981,NA,655.04
9/8/1981,NA,652.98
9/9/1981,NA,660.54
9/10/1981,NA,665.19
9/11/1981,NA,665.73
9/14/1981,NA,670.09
9/15/1981,NA,670.53
9/16/1981,NA,662.75
9/17/1981,NA,660.35
9/18/1981,NA,661.84
9/21/1981,NA,664.66
9/22/1981,NA,660.34
9/23/1981,NA,660.62
9/24/1981,NA,660.6
9/25/1981,NA,650.18
9/28/1981,NA,649.93
9/29/1981,NA,651.84
9/30/1981,NA,649.26
10/1/1981,NA,647.27
10/2/1981,NA,656.06
10/5/1981,NA,655.46
10/6/1981,NA,654.91
10/7/1981,NA,651.05
10/8/1981,NA,649.78
10/9/1981,NA,649.56
10/12/1981,NA,651.08
10/13/1981,NA,660.76
10/14/1981,NA,654.55
10/15/1981,NA,652.33
10/16/1981,NA,653.34
10/19/1981,NA,652.56
10/20/1981,NA,643.55
10/21/1981,NA,644.54
10/22/1981,NA,645.18
10/23/1981,NA,646.08
10/26/1981,NA,642.04
10/27/1981,NA,646.72
10/28/1981,NA,649.94
10/29/1981,NA,651.92
10/30/1981,NA,651.22
11/2/1981,NA,648.7
11/3/1981,NA,647.79
11/4/1981,NA,648.9
11/5/1981,NA,650.43
11/6/1981,NA,647.59
11/9/1981,NA,649.11
11/10/1981,NA,646.02
11/11/1981,NA,644.1
11/12/1981,NA,646.28
11/13/1981,NA,648.56
11/16/1981,NA,641.16
11/17/1981,NA,637.74
11/18/1981,NA,632
11/19/1981,NA,629.22
11/20/1981,NA,622.81
11/23/1981,NA,613.15
11/24/1981,NA,613.08
11/25/1981,NA,616.13
11/26/1981,NA,616.13
11/27/1981,NA,617.84
11/30/1981,NA,621.87
12/1/1981,NA,622.91
12/2/1981,NA,623.97
12/3/1981,NA,619.3
12/4/1981,NA,617.1
12/7/1981,NA,604.29
12/8/1981,NA,599.17
12/9/1981,NA,598.17
12/10/1981,NA,589.41
12/11/1981,NA,587.25
12/14/1981,NA,587.09
12/15/1981,NA,576.82
12/16/1981,NA,582.33
12/17/1981,NA,589.38
12/18/1981,NA,585.33
12/21/1981,NA,579.88
12/22/1981,NA,581.2
12/23/1981,NA,585.94
12/24/1981,NA,594.79
12/25/1981,NA,594.79
12/28/1981,NA,599.41
12/29/1981,NA,589.88
12/30/1981,NA,588.22
12/31/1981,NA,587.18
1/1/1982,NA,587.18
1/4/1982,NA,593.61
1/5/1982,NA,594.98
1/6/1982,NA,607.05
1/7/1982,NA,606.64
1/8/1982,NA,610.67
1/11/1982,NA,608.5
1/12/1982,NA,611.65
1/13/1982,NA,612.09
1/14/1982,NA,618.74
1/15/1982,NA,621.3
1/18/1982,NA,617.1
1/19/1982,NA,613.22
1/20/1982,NA,618.66
1/21/1982,NA,621.57
1/22/1982,NA,619.95
1/25/1982,NA,615.35
1/26/1982,NA,620.55
1/27/1982,NA,624.29
1/28/1982,NA,625.92
1/29/1982,NA,634.12
2/1/1982,NA,635.5
2/2/1982,NA,634.07
2/3/1982,NA,640.23
2/4/1982,NA,637.73
2/5/1982,NA,638.73
2/8/1982,NA,629.9
2/9/1982,NA,634.17
2/10/1982,NA,629.87
2/11/1982,NA,627.93
2/12/1982,NA,626.91
2/15/1982,NA,626.91
2/16/1982,NA,632.05
2/17/1982,NA,632.78
2/18/1982,NA,632.28
2/19/1982,NA,627.56
2/22/1982,NA,632.79
2/23/1982,NA,627.96
2/24/1982,NA,627.52
2/25/1982,NA,625.08
2/26/1982,NA,619.87
3/1/1982,NA,622.86
3/2/1982,NA,629.52
3/3/1982,NA,626.67
3/4/1982,NA,630.97
3/5/1982,NA,629.63
3/8/1982,NA,626.27
3/9/1982,NA,630.13
3/10/1982,NA,628.63
3/11/1982,NA,628.96
3/12/1982,NA,625.89
3/15/1982,NA,625.51
3/16/1982,NA,623.27
3/17/1982,NA,631.77
3/18/1982,NA,632.43
3/19/1982,NA,628.8
3/22/1982,NA,640.62
3/23/1982,NA,641.24
3/24/1982,NA,640.64
3/25/1982,NA,636.37
3/26/1982,NA,638.9
3/29/1982,NA,640.99
3/30/1982,NA,642.86
3/31/1982,NA,642.99
4/1/1982,NA,648.72
4/2/1982,NA,650.11
4/5/1982,NA,654.76
4/6/1982,NA,653.1
4/7/1982,NA,648.05
4/8/1982,NA,651.79
4/9/1982,NA,651.79
4/12/1982,NA,655.02
4/13/1982,NA,656.54
4/14/1982,NA,659.42
4/15/1982,NA,656.64
4/16/1982,NA,657.27
4/19/1982,NA,652.91
4/20/1982,NA,660.9
4/21/1982,NA,662.48
4/22/1982,NA,661.42
4/23/1982,NA,667.68
4/26/1982,NA,670.57
4/27/1982,NA,666.51
4/28/1982,NA,661.54
4/29/1982,NA,665.18
4/30/1982,NA,666.17
5/3/1982,NA,664.51
5/4/1982,NA,663.71
5/5/1982,NA,663.92
5/6/1982,NA,666.95
5/7/1982,NA,668.28
5/10/1982,NA,668.62
5/11/1982,NA,671.59
5/12/1982,NA,669.21
5/13/1982,NA,665.4
5/14/1982,NA,669.53
5/17/1982,NA,674.67
5/18/1982,NA,671.26
5/19/1982,NA,670.79
5/20/1982,NA,668.16
5/21/1982,NA,669.29
5/24/1982,NA,665.84
5/25/1982,NA,669.26
5/26/1982,NA,671.29
5/27/1982,NA,671.28
5/28/1982,NA,667.68
5/31/1982,NA,667.68
6/1/1982,NA,654.01
6/2/1982,NA,647.91
6/3/1982,NA,648.19
6/4/1982,NA,645.31
6/7/1982,NA,644.17
6/8/1982,NA,637.82
6/9/1982,NA,635.49
6/10/1982,NA,642.05
6/11/1982,NA,646.42
6/14/1982,NA,632.69
6/15/1982,NA,638.58
6/16/1982,NA,633.87
6/17/1982,NA,623.62
6/18/1982,NA,628.96
6/21/1982,NA,640.16
6/22/1982,NA,644.15
6/23/1982,NA,649.56
6/24/1982,NA,645.17
6/25/1982,NA,649.79
6/28/1982,NA,647.86
6/29/1982,NA,650.01
6/30/1982,NA,647.59
7/1/1982,NA,654.07
7/2/1982,NA,651.02
7/5/1982,NA,651.02
7/6/1982,NA,645.46
7/7/1982,NA,636.66
7/8/1982,NA,641.98
7/9/1982,NA,653.95
7/12/1982,NA,659.83
7/13/1982,NA,664.53
7/14/1982,NA,667.16
7/15/1982,NA,668.78
7/16/1982,NA,670.81
7/19/1982,NA,663.81
7/20/1982,NA,670.34
7/21/1982,NA,669.68
7/22/1982,NA,667.02
7/23/1982,NA,665.49
7/26/1982,NA,665.48
7/27/1982,NA,660.47
7/28/1982,NA,653.65
7/29/1982,NA,657.3
7/30/1982,NA,661.66
8/2/1982,NA,667.14
8/3/1982,NA,667.68
8/4/1982,NA,667.73
8/5/1982,NA,667.05
8/6/1982,NA,668.8
8/9/1982,NA,660.67
8/10/1982,NA,655.1
8/11/1982,NA,659.54
8/12/1982,NA,662.91
8/13/1982,NA,667.24
8/16/1982,NA,661.75
8/17/1982,NA,662.22
8/18/1982,NA,672.25
8/19/1982,NA,673.88
8/20/1982,NA,667.86
8/23/1982,NA,670.63
8/24/1982,NA,675.85
8/25/1982,NA,679.71
8/26/1982,NA,675.04
8/27/1982,NA,665.67
8/30/1982,NA,663.02
8/31/1982,NA,660.17
9/1/1982,NA,663.08
9/2/1982,NA,674.68
9/3/1982,NA,674.07
9/6/1982,NA,674.07
9/7/1982,NA,669.78
9/8/1982,NA,671.55
9/9/1982,NA,666.66
9/10/1982,NA,654.1
9/13/1982,NA,654.66
9/14/1982,NA,649.65
9/15/1982,NA,653.67
9/16/1982,NA,655.47
9/17/1982,NA,645.21
9/20/1982,NA,645.08
9/21/1982,NA,645.53
9/22/1982,NA,649.6
9/23/1982,NA,659.15
9/24/1982,NA,664.59
9/27/1982,NA,662.73
9/28/1982,NA,657.8
9/29/1982,NA,644.66
9/30/1982,NA,640.87
10/1/1982,NA,631.85
10/4/1982,NA,627.03
10/5/1982,NA,629.66
10/6/1982,NA,628.57
10/7/1982,NA,643.95
10/8/1982,NA,645.1
10/11/1982,NA,655
10/12/1982,NA,657.37
10/13/1982,NA,655.07
10/14/1982,NA,652.81
10/15/1982,NA,653.96
10/18/1982,NA,651.53
10/19/1982,NA,648.92
10/20/1982,NA,646.15
10/21/1982,NA,643.88
10/22/1982,NA,647.46
10/25/1982,NA,640.09
10/26/1982,NA,642.04
10/27/1982,NA,636.99
10/28/1982,NA,635.28
10/29/1982,NA,637.15
11/1/1982,NA,636.27
11/2/1982,NA,636.67
11/3/1982,NA,646.16
11/4/1982,NA,645.71
11/5/1982,NA,652
11/8/1982,NA,650.12
11/9/1982,NA,652.24
11/10/1982,NA,653.32
11/11/1982,NA,658.88
11/12/1982,NA,661.01
11/15/1982,NA,659.43
11/16/1982,NA,662.85
11/17/1982,NA,655.61
11/18/1982,NA,657.65
11/19/1982,NA,651.54
11/22/1982,NA,648.69
11/23/1982,NA,650.5
11/24/1982,NA,652.3
11/25/1982,NA,652.3
11/26/1982,NA,651.1
11/29/1982,NA,654.93
11/30/1982,NA,662.58
12/1/1982,NA,661.75
12/2/1982,NA,651.48
12/3/1982,NA,648.3
12/6/1982,NA,645.14
12/7/1982,NA,651.1
12/8/1982,NA,644.69
12/9/1982,NA,653.15
12/10/1982,NA,645.65
12/13/1982,NA,646.69
12/14/1982,NA,643.81
12/15/1982,NA,649.39
12/16/1982,NA,650.17
12/17/1982,NA,654.52
12/20/1982,NA,655.68
12/21/1982,NA,658.57
12/22/1982,NA,654.63
12/23/1982,NA,659.65
12/24/1982,NA,659.65
12/27/1982,NA,664.81
12/28/1982,NA,663.59
12/29/1982,NA,660.55
12/30/1982,NA,653.98
12/31/1982,NA,655.05
1/3/1983,NA,657.98
1/4/1983,NA,657.88
1/5/1983,NA,664.95
1/6/1983,NA,667.58
1/7/1983,NA,670.61
1/10/1983,NA,672.84
1/11/1983,NA,670.17
1/12/1983,NA,673.4
1/13/1983,NA,676.7
1/14/1983,NA,681.07
1/17/1983,NA,682.98
1/18/1983,NA,681.66
1/19/1983,NA,677.7
1/20/1983,NA,683.63
1/21/1983,NA,678.86
1/24/1983,NA,675.21
1/25/1983,NA,668.37
1/26/1983,NA,662.97
1/27/1983,NA,663.57
1/28/1983,NA,660.3
1/31/1983,NA,659.62
2/1/1983,NA,665.59
2/2/1983,NA,666
2/3/1983,NA,664.05
2/4/1983,NA,669.72
2/7/1983,NA,671.99
2/8/1983,NA,663.97
2/9/1983,NA,666.41
2/10/1983,NA,673.79
2/11/1983,NA,675.25
2/14/1983,NA,679.54
2/15/1983,NA,679.84
2/16/1983,NA,673.9
2/17/1983,NA,670.19
2/18/1983,NA,672.4
2/21/1983,NA,672.4
2/22/1983,NA,659.98
2/23/1983,NA,667.17
2/24/1983,NA,669.56
2/25/1983,NA,664.73
2/28/1983,NA,652.08
3/1/1983,NA,660.47
3/2/1983,NA,664.96
3/3/1983,NA,664.02
3/4/1983,NA,658.18
3/7/1983,NA,659.25
3/8/1983,NA,657.05
3/9/1983,NA,661.88
3/10/1983,NA,658.84
3/11/1983,NA,659.64
3/14/1983,NA,670.2
3/15/1983,NA,671.48
3/16/1983,NA,672.27
3/17/1983,NA,674.32
3/18/1983,NA,676.23
3/21/1983,NA,679.32
3/22/1983,NA,681.28
3/23/1983,NA,685.41
3/24/1983,NA,690.87
3/25/1983,NA,688.43
3/28/1983,NA,692.23
3/29/1983,NA,694.69
3/30/1983,NA,695.17
3/31/1983,NA,696.02
4/1/1983,NA,696.02
4/4/1983,NA,702.21
4/5/1983,NA,705.96
4/6/1983,NA,706.96
4/7/1983,NA,711.42
4/8/1983,NA,713.83
4/11/1983,NA,713.36
4/12/1983,NA,715.5
4/13/1983,NA,714.22
4/14/1983,NA,708.18
4/15/1983,NA,701.53
4/18/1983,NA,706.49
4/19/1983,NA,705.28
4/20/1983,NA,706.33
4/21/1983,NA,702.82
4/22/1983,NA,708.87
4/25/1983,NA,711.77
4/26/1983,NA,711.4
4/27/1983,NA,707.2
4/28/1983,NA,702.25
4/29/1983,NA,702.84
5/2/1983,NA,696.18
5/3/1983,NA,698.21
5/4/1983,NA,698.38
5/5/1983,NA,700.14
5/6/1983,NA,702.98
5/9/1983,NA,699.6
5/10/1983,NA,702.39
5/11/1983,NA,696.63
5/12/1983,NA,693.11
5/13/1983,NA,694.14
5/16/1983,NA,705.92
5/17/1983,NA,708.87
5/18/1983,NA,707.26
5/19/1983,NA,709.02
5/20/1983,NA,710.08
5/23/1983,NA,709.32
5/24/1983,NA,705.39
5/25/1983,NA,706.01
5/26/1983,NA,710.24
5/27/1983,NA,706.59
5/30/1983,NA,706.59
5/31/1983,NA,706.54
6/1/1983,NA,700.31
6/2/1983,NA,705.54
6/3/1983,NA,706.94
6/6/1983,NA,701.22
6/7/1983,NA,706.63
6/8/1983,NA,707.68
6/9/1983,NA,711.06
6/10/1983,NA,710.75
6/13/1983,NA,714.18
6/14/1983,NA,709.44
6/15/1983,NA,710.88
6/16/1983,NA,712.57
6/17/1983,NA,710.85
6/20/1983,NA,714.79
6/21/1983,NA,714.67
6/22/1983,NA,712.58
6/23/1983,NA,717.41
6/24/1983,NA,724.19
6/27/1983,NA,723.44
6/28/1983,NA,717.64
6/29/1983,NA,718.42
6/30/1983,NA,715.59
7/1/1983,NA,713.52
7/4/1983,NA,713.52
7/5/1983,NA,712.07
7/6/1983,NA,710.03
7/7/1983,NA,716.72
7/8/1983,NA,714.56
7/11/1983,NA,715.96
7/12/1983,NA,715.65
7/13/1983,NA,716.72
7/14/1983,NA,716.03
7/15/1983,NA,715.64
7/18/1983,NA,714.3
7/19/1983,NA,715.77
7/20/1983,NA,729.19
7/21/1983,NA,725.8
7/22/1983,NA,733.44
7/25/1983,NA,736.68
7/26/1983,NA,736.34
7/27/1983,NA,737.77
7/28/1983,NA,743.16
7/29/1983,NA,740.79
8/1/1983,NA,750.84
8/2/1983,NA,751.4
8/3/1983,NA,754.33
8/4/1983,NA,753.33
8/5/1983,NA,760.2
8/8/1983,NA,756.85
8/9/1983,NA,751.32
8/10/1983,NA,762.1
8/11/1983,NA,760.43
8/12/1983,NA,761.82
8/15/1983,NA,774.84
8/16/1983,NA,767.61
8/17/1983,NA,766.1
8/18/1983,NA,762.67
8/19/1983,NA,761.5
8/22/1983,NA,765.31
8/23/1983,NA,765.63
8/24/1983,NA,763.26
8/25/1983,NA,761.6
8/26/1983,NA,762.14
8/29/1983,NA,755.3
8/30/1983,NA,753.49
8/31/1983,NA,753.78
9/1/1983,NA,750.04
9/2/1983,NA,748.38
9/5/1983,NA,748.38
9/6/1983,NA,752.3
9/7/1983,NA,752.47
9/8/1983,NA,753.42
9/9/1983,NA,757.6
9/12/1983,NA,755.62
9/13/1983,NA,748.75
9/14/1983,NA,746.9
9/15/1983,NA,746.05
9/16/1983,NA,749.24
9/19/1983,NA,752.89
9/20/1983,NA,749.2
9/21/1983,NA,756.25
9/22/1983,NA,755.15
9/23/1983,NA,750.94
9/26/1983,NA,748.63
9/27/1983,NA,751.63
9/28/1983,NA,743.1
9/29/1983,NA,737.27
9/30/1983,NA,733.3
10/3/1983,NA,724.35
10/4/1983,NA,729.15
10/5/1983,NA,734.88
10/6/1983,NA,734.95
10/7/1983,NA,733.47
10/10/1983,NA,736.45
10/11/1983,NA,733.35
10/12/1983,NA,729.45
10/13/1983,NA,736.16
10/14/1983,NA,736.7
10/17/1983,NA,739.98
10/18/1983,NA,738.35
10/19/1983,NA,736.18
10/20/1983,NA,730.52
10/21/1983,NA,730.73
10/24/1983,NA,728.18
10/25/1983,NA,730.02
10/26/1983,NA,722.04
10/27/1983,NA,726.61
10/28/1983,NA,727.2
10/31/1983,NA,724.35
11/1/1983,NA,727.95
11/2/1983,NA,730.16
11/3/1983,NA,732.71
11/4/1983,NA,737.51
11/7/1983,NA,737.39
11/8/1983,NA,739.53
11/9/1983,NA,738.73
11/10/1983,NA,736.26
11/11/1983,NA,731.66
11/14/1983,NA,732.2
11/15/1983,NA,729.9
11/16/1983,NA,723.72
11/17/1983,NA,721.13
11/18/1983,NA,721.32
11/21/1983,NA,720.77
11/22/1983,NA,721.24
11/23/1983,NA,723.26
11/24/1983,NA,723.26
11/25/1983,NA,723.26
11/28/1983,NA,732.69
11/29/1983,NA,731.77
11/30/1983,NA,724.98
12/1/1983,NA,729.01
12/2/1983,NA,727.09
12/5/1983,NA,725.21
12/6/1983,NA,729.66
12/7/1983,NA,730.42
12/8/1983,NA,732.12
12/9/1983,NA,733.81
12/12/1983,NA,735.37
12/13/1983,NA,730.3
12/14/1983,NA,731
12/15/1983,NA,726.54
12/16/1983,NA,724.87
12/19/1983,NA,731.46
12/20/1983,NA,739.16
12/21/1983,NA,740.03
12/22/1983,NA,746.36
12/23/1983,NA,756.59
12/26/1983,NA,756.59
12/27/1983,NA,770.8
12/28/1983,NA,766.32
12/29/1983,NA,759.93
12/30/1983,NA,761.53
1/2/1984,NA,761.53
1/3/1984,NA,747.23
1/4/1984,NA,750.79
1/5/1984,NA,753.6
1/6/1984,NA,752.09
1/9/1984,NA,755.27
1/10/1984,NA,761.81
1/11/1984,NA,763.98
1/12/1984,NA,769.16
1/13/1984,NA,771.29
1/16/1984,NA,770.56
1/17/1984,NA,773.51
1/18/1984,NA,774.68
1/19/1984,NA,774.45
1/20/1984,NA,770.13
1/23/1984,NA,766.74
1/24/1984,NA,770.69
1/25/1984,NA,769.12
1/26/1984,NA,769.78
1/27/1984,NA,781.46
1/30/1984,NA,776.07
1/31/1984,NA,769.52
2/1/1984,NA,782.03
2/2/1984,NA,774.45
2/3/1984,NA,769.34
2/6/1984,NA,764.59
2/7/1984,NA,764.12
2/8/1984,NA,767.16
2/9/1984,NA,758.99
2/10/1984,NA,752.96
2/13/1984,NA,744.4
2/14/1984,NA,744.84
2/15/1984,NA,749.65
2/16/1984,NA,749.95
