DATE,SPX,VIX,(JCJ) January 2008,(KCJ) January 2009,(ICJ) January 2010,(JCJ) January 2011,(KCJ) January 2012,(ICJ-E) JANUARY 2013,(JCJ-E) JANUARY 2014,(KCJ) JANUARY 2015,(ICJ) JANUARY 2016,(JCJ) JANUARY 2017,(KCJ) JANUARY 2018,(ICJ) JANUARY 2019,(JCJ) JANUARY 2020,(KCJ) JANUARY 2020
2018-11-26,2673.45,18.9,,,,,,,,,,,,,43.48,44.52
2018-11-23,2632.56,21.52,,,,,,,,,,,,38.49,47.24,
2018-11-21,2649.93,20.8,,,,,,,,,,,,38.49,46.55,
2018-11-20,2641.89,22.48,,,,,,,,,,,,38.49,46.97,
2018-11-19,2690.73,20.1,,,,,,,,,,,,38.49,45.16,
2018-11-16,2736.27,18.14,,,,,,,,,,,,38.53,41.45,
2018-11-15,2730.2,19.98,,,,,,,,,,,,41.97,44.3,
2018-11-14,2701.58,21.25,,,,,,,,,,,,45.21,42.36,
2018-11-13,2722.18,20.02,,,,,,,,,,,,42.29,42.53,
2018-11-12,2726.22,20.45,,,,,,,,,,,,43.52,40.93,
2018-11-09,2781.01,17.36,,,,,,,,,,,,37.43,38.5,
2018-11-08,2806.83,16.72,,,,,,,,,,,,38.29,38.11,
2018-11-07,2813.89,16.36,,,,,,,,,,,,37.52,40.14,
2018-11-06,2755.45,19.91,,,,,,,,,,,,45.09,39.81,
2018-11-05,2738.31,19.96,,,,,,,,,,,,46.82,41.9,
2018-11-02,2723.06,19.51,,,,,,,,,,,,44.85,42.85,
2018-11-01,2740.37,19.34,,,,,,,,,,,,41.83,41.89,
2018-10-31,2711.74,21.23,,,,,,,,,,,,46.22,46.12,
2018-10-30,2682.63,23.35,,,,,,,,,,,,48.81,45.6,
2018-10-29,2641.25,24.7,,,,,,,,,,,,44.18,40.95,
2018-10-26,2658.69,24.16,,,,,,,,,,,,49.92,43.29,
2018-10-25,2705.57,24.22,,,,,,,,,,,,53.44,41.3,
2018-10-24,2656.1,25.23,,,,,,,,,,,,34.58,41.3,
2018-10-23,2740.69,20.71,,,,,,,,,,,,41.05,41.27,
2018-10-22,2755.88,19.64,,,,,,,,,,,,41.25,41.92,
2018-10-19,2767.78,19.89,,,,,,,,,,,,41.98,42.53,
2018-10-18,2768.78,20.06,,,,,,,,,,,,40.36,40.95,
2018-10-17,2809.21,17.4,,,,,,,,,,,,34.04,39.51,
2018-10-16,2809.92,17.62,,,,,,,,,,,,34.75,38.61,
2018-10-15,2750.79,21.3,,,,,,,,,,,,43.57,42.51,
2018-10-12,2767.13,21.31,,,,,,,,,,,,38.89,39.43,
2018-10-11,2728.37,24.98,,,,,,,,,,,,40.51,40.37,
2018-10-10,2785.68,22.96,,,,,,,,,,,,39.27,42.01,
2018-10-09,2880.34,15.95,,,,,,,,,,,,28.23,35.89,
2018-10-08,2884.43,15.69,,,,,,,,,,,,27.42,35.99,
2018-10-05,2885.57,14.82,,,,,,,,,,,,28.05,37.39,
2018-10-04,2901.61,14.22,,,,,,,,,,,,25.43,33.31,
2018-10-03,2925.51,11.61,,,,,,,,,,,,23.49,34.41,
2018-10-02,2923.43,12.05,,,,,,,,,,,,24.1,34.44,
2018-10-01,2924.59,12.0,,,,,,,,,,,,23.96,34.72,
2018-09-28,2913.98,12.12,,,,,,,,,,,,23.88,34.98,
2018-09-27,2914.0,12.41,,,,,,,,,,,,24.74,34.55,
2018-09-26,2905.97,12.89,,,,,,,,,,,,26.4,34.35,
2018-09-25,2915.56,12.42,,,,,,,,,,,,25.71,34.69,
2018-09-24,2919.37,12.2,,,,,,,,,,,,25.05,33.81,
2018-09-21,2929.67,11.68,,,,,,,,,,,,27.46,33.42,
2018-09-20,2930.75,11.8,,,,,,,,,,,,25.28,33.39,
2018-09-19,2907.95,11.75,,,,,,,,,,,,23.33,33.93,
2018-09-18,2904.31,12.79,,,,,,,,,,,,24.58,34.91,
2018-09-17,2888.8,13.68,,,,,,,,,,,,24.23,34.77,
2018-09-14,2904.98,12.07,,,,,,,,,,,,23.48,34.54,
2018-09-13,2904.18,12.37,,,,,,,,,,,,24.15,35.48,
2018-09-12,2888.92,13.14,,,,,,,,,,,,26.34,36.03,
2018-09-11,2887.89,13.22,,,,,,,,,,,,27.6,37.82,
2018-09-10,2877.13,14.16,,,,,,,,,,,,28.71,37.08,
2018-09-07,2871.68,14.88,,,,,,,,,,,,31.57,39.25,
2018-09-06,2878.05,14.65,,,,,,,,,,,,30.98,39.9,
2018-09-05,2888.6,13.91,,,,,,,,,,,,29.64,37.7,
2018-09-04,2896.72,13.16,,,,,,,,,,,,27.96,36.66,
2018-08-31,2901.52,12.86,,,,,,,,,,,,29.22,36.17,
2018-08-30,2901.13,13.53,,,,,,,,,,,,32.35,37.53,
2018-08-29,2914.04,12.25,,,,,,,,,,,,30.45,38.45,
2018-08-28,2897.52,12.5,,,,,,,,,,,,30.09,38.79,
2018-08-27,2896.74,12.16,,,,,,,,,,,,26.34,36.76,
2018-08-24,2874.69,11.99,,,,,,,,,,,,29.26,37.39,
2018-08-23,2856.98,12.41,,,,,,,,,,,,31.11,38.47,
2018-08-22,2861.82,12.25,,,,,,,,,,,,28.3,37.38,
2018-08-21,2862.96,12.86,,,,,,,,,,,,29.35,37.44,
2018-08-20,2857.05,12.49,,,,,,,,,,,,29.68,37.82,
2018-08-17,2850.13,12.64,,,,,,,,,,,,28.5,36.01,
2018-08-16,2840.69,13.45,,,,,,,,,,,,31.22,38.29,
2018-08-15,2818.37,14.64,,,,,,,,,,,,33.68,38.19,
2018-08-14,2839.96,13.31,,,,,,,,,,,,31.54,38.77,
2018-08-13,2821.93,14.78,,,,,,,,,,,,35.16,42.74,
2018-08-10,2833.28,13.16,,,,,,,,,,,,31.53,38.83,
2018-08-09,2853.58,11.27,,,,,,,,,,,,30.49,39.08,
2018-08-08,2857.7,10.85,,,,,,,,,,,,26.66,38.2,
2018-08-07,2858.45,10.93,,,,,,,,,,,,28.52,37.68,
2018-08-06,2850.4,11.27,,,,,,,,,,,,29.71,38.3,
2018-08-03,2840.35,11.64,,,,,,,,,,,,29.37,38.66,
2018-08-02,2827.22,12.19,,,,,,,,,,,,29.86,38.69,
2018-08-01,2813.36,13.15,,,,,,,,,,,,31.03,39.79,
2018-07-31,2816.29,12.83,,,,,,,,,,,,27.19,38.8,
2018-07-30,2802.6,14.26,,,,,,,,,,,,28.92,40.33,
2018-07-27,2818.82,13.03,,,,,,,,,,,,31.16,39.44,
2018-07-26,2837.44,12.14,,,,,,,,,,,,28.55,38.08,
2018-07-25,2846.07,12.29,,,,,,,,,,,,26.9,40.64,
2018-07-24,2820.4,12.41,,,,,,,,,,,,29.43,38.26,
2018-07-23,2806.98,12.62,,,,,,,,,,,,28.46,37.65,
2018-07-20,2801.83,12.86,,,,,,,,,,,,31.51,40.73,
2018-07-19,2804.49,12.87,,,,,,,,,,,,30.41,40.0,
2018-07-18,2815.62,12.1,,,,,,,,,,,,28.86,38.72,
2018-07-17,2809.55,12.06,,,,,,,,,,,,29.1,39.56,
2018-07-16,2798.43,12.83,,,,,,,,,,,,31.01,38.97,
2018-07-13,2801.31,12.18,,,,,,,,,,,,29.66,38.51,
2018-07-12,2798.29,12.58,,,,,,,,,,,,31.03,38.39,
2018-07-11,2774.02,13.63,,,,,,,,,,,,33.22,39.95,
2018-07-10,2793.84,12.64,,,,,,,,,,,,32.6,39.2,
2018-07-09,2784.17,12.69,,,,,,,,,,,,31.78,40.49,
2018-07-06,2759.82,13.37,,,,,,,,,,,,34.36,42.08,
2018-07-05,2736.61,14.97,,,,,,,,,,,,36.06,41.71,
2018-07-03,2713.22,16.14,,,,,,,,,,,,38.95,43.85,
2018-07-02,2726.71,15.6,,,,,,,,,,,,38.69,43.54,
2018-06-29,2718.37,16.09,,,,,,,,,,,,37.7,42.44,
2018-06-28,2716.31,16.85,,,,,,,,,,,,36.27,43.77,
2018-06-27,2699.63,17.91,,,,,,,,,,,,40.16,44.35,
2018-06-26,2723.06,15.92,,,,,,,,,,,,37.59,43.88,
2018-06-25,2717.07,17.33,,,,,,,,,,,,38.66,43.1,
2018-06-22,2754.88,13.77,,,,,,,,,,,,32.7,40.52,
2018-06-21,2749.76,14.64,,,,,,,,,,,,35.37,42.87,
2018-06-20,2767.32,12.79,,,,,,,,,,,,34.8,42.09,
2018-06-19,2762.59,13.35,,,,,,,,,,,,35.92,43.05,
2018-06-18,2773.75,12.31,,,,,,,,,,,,34.27,41.96,
2018-06-15,2779.66,11.98,,,,,,,,,,,,34.67,42.17,
2018-06-14,2782.49,12.12,,,,,,,,,,,,33.88,40.57,
2018-06-13,2775.63,12.94,,,,,,,,,,,,35.49,40.89,
2018-06-12,2786.85,12.34,,,,,,,,,,,,33.92,40.06,
2018-06-11,2782.0,12.35,,,,,,,,,,,,32.35,40.81,
2018-06-08,2779.03,12.18,,,,,,,,,,,,33.92,40.78,
2018-06-07,2770.37,12.13,,,,,,,,,,,,34.57,38.74,
2018-06-06,2772.35,11.64,,,,,,,,,,,,32.34,38.84,
2018-06-05,2748.8,12.4,,,,,,,,,,,,34.86,39.75,
2018-06-04,2746.87,12.74,,,,,,,,,,,,36.58,40.51,
2018-06-01,2734.62,13.46,,,,,,,,,,,,40.16,42.14,
2018-05-31,2705.27,15.43,,,,,,,,,,,,39.78,42.86,
2018-05-30,2724.01,14.94,,,,,,,,,,,,39.23,42.23,
2018-05-29,2689.86,17.02,,,,,,,,,,,,39.6,43.52,
2018-05-25,2721.33,13.22,,,,,,,,,,,,36.02,41.64,
2018-05-24,2727.76,12.53,,,,,,,,,,,,34.51,40.26,
2018-05-23,2733.29,12.58,,,,,,,,,,,,34.94,39.68,
2018-05-22,2724.44,13.22,,,,,,,,,,,,35.63,40.21,
2018-05-21,2733.01,13.08,,,,,,,,,,,,34.49,38.73,
2018-05-18,2712.97,13.42,,,,,,,,,,,,35.93,39.84,
2018-05-17,2720.13,13.43,,,,,,,,,,,,34.95,38.33,
2018-05-16,2722.46,13.42,,,,,,,,,,,,32.25,38.02,
2018-05-15,2711.45,14.63,,,,,,,,,,,,35.86,38.4,
2018-05-14,2730.13,12.93,,,,,,,,,,,,33.85,38.05,
2018-05-11,2727.72,12.65,,,,,,,,,,,,34.43,38.43,
2018-05-10,2723.07,13.23,,,,,,,,,,,,35.7,37.95,
2018-05-09,2697.79,13.42,,,,,,,,,,,,36.67,38.03,
2018-05-08,2671.92,14.71,,,,,,,,,,,,40.02,40.45,
2018-05-07,2672.63,14.75,,,,,,,,,,,,41.72,39.57,
2018-05-04,2663.42,14.77,,,,,,,,,,,,41.53,41.87,
2018-05-03,2629.73,15.9,,,,,,,,,,,,41.94,42.94,
2018-05-02,2635.67,15.97,,,,,,,,,,,,43.47,44.35,
2018-05-01,2654.8,15.49,,,,,,,,,,,,42.19,41.78,
2018-04-30,2648.05,15.93,,,,,,,,,,,,40.04,42.72,
2018-04-27,2669.91,15.41,,,,,,,,,,,,42.56,42.82,
2018-04-26,2666.94,16.24,,,,,,,,,,,,39.1,40.47,
2018-04-25,2639.4,17.84,,,,,,,,,,,,38.53,42.57,
2018-04-24,2634.56,18.02,,,,,,,,,,,,42.22,42.69,
2018-04-23,2670.29,16.34,,,,,,,,,,,,39.0,41.86,
2018-04-20,2670.14,16.88,,,,,,,,,,,,39.5,41.49,
2018-04-19,2693.13,15.96,,,,,,,,,,,,38.31,41.64,
2018-04-18,2708.64,15.6,,,,,,,,,,,,38.06,40.65,
2018-04-17,2706.39,15.25,,,,,,,,,,,,39.53,42.76,
2018-04-16,2677.84,16.56,,,,,,,,,,,,42.0,43.15,
2018-04-13,2656.3,17.41,,,,,,,,,,,,42.55,46.04,
2018-04-12,2663.99,18.49,,,,,,,,,,,,47.35,47.31,
2018-04-11,2642.19,20.24,,,,,,,,,,,,48.83,49.94,
2018-04-10,2656.87,20.47,,,,,,,,,,,,49.77,48.35,
2018-04-09,2613.16,21.77,,,,,,,,,,,,48.4,48.59,
2018-04-06,2604.47,21.49,,,,,,,,,,,,50.44,47.68,
2018-04-05,2662.84,18.94,,,,,,,,,,,,44.8,46.25,
2018-04-04,2644.69,20.06,,,,,,,,,,,,48.59,47.02,
2018-04-03,2614.45,21.1,,,,,,,,,,,,47.93,48.32,
2018-04-02,2581.88,23.62,,,,,,,,,,,,53.12,51.47,
2018-03-29,2640.87,19.97,,,,,,,,,,,,48.67,48.81,
2018-03-28,2605.0,22.87,,,,,,,,,,,,51.62,50.52,
2018-03-27,2612.62,22.5,,,,,,,,,,,,49.06,48.45,
2018-03-26,2658.55,21.03,,,,,,,,,,,,46.5,45.24,
2018-03-23,2588.26,24.87,,,,,,,,,,,,49.93,45.85,
2018-03-22,2643.69,23.34,,,,,,,,,,,,45.78,43.94,
2018-03-21,2711.93,17.86,,,,,,,,,,,,43.39,43.33,
2018-03-20,2716.94,18.2,,,,,,,,,,,,44.2,42.57,
2018-03-19,2712.92,19.02,,,,,,,,,,,,42.84,44.49,
2018-03-16,2752.01,15.8,,,,,,,,,,,,43.01,45.49,
2018-03-15,2747.33,16.59,,,,,,,,,,,,44.7,46.08,
2018-03-14,2749.48,17.23,,,,,,,,,,,,42.41,44.2,
2018-03-13,2765.31,16.35,,,,,,,,,,,,40.03,41.37,
2018-03-12,2783.02,15.78,,,,,,,,,,,,40.63,43.61,
2018-03-09,2786.57,14.64,,,,,,,,,,,,39.7,42.39,
2018-03-08,2738.97,16.54,,,,,,,,,,,,40.13,44.53,
2018-03-07,2726.8,17.76,,,,,,,,,,,,40.75,44.21,
2018-03-06,2728.12,18.36,,,,,,,,,,,,43.28,45.58,
2018-03-05,2720.94,18.73,,,,,,,,,,,,40.43,42.31,
2018-03-02,2691.25,19.59,,,,,,,,,,,,40.55,43.63,
2018-03-01,2677.67,22.47,,,,,,,,,,,,40.71,45.74,
2018-02-28,2713.83,19.85,,,,,,,,,,,,42.14,44.83,
2018-02-27,2744.28,18.59,,,,,,,,,,,,40.28,44.16,
2018-02-26,2779.6,15.8,,,,,,,,,,,,35.89,40.72,
2018-02-23,2747.3,16.49,,,,,,,,,,,,37.13,41.82,
2018-02-22,2703.96,18.72,,,,,,,,,,,,39.22,44.73,
2018-02-21,2701.33,20.02,,,,,,,,,,,,43.78,47.32,
2018-02-20,2716.26,20.6,,,,,,,,,,,,41.9,45.37,
2018-02-16,2732.22,19.46,,,,,,,,,,,,42.42,44.09,
2018-02-15,2731.2,19.13,,,,,,,,,,,,42.68,44.53,
2018-02-14,2698.63,19.26,,,,,,,,,,,,42.97,43.73,
2018-02-13,2662.94,24.97,,,,,,,,,,,,45.76,46.23,
2018-02-12,2656.0,25.61,,,,,,,,,,,,47.01,47.35,
2018-02-09,2619.55,29.06,,,,,,,,,,,,46.82,46.36,
2018-02-08,2581.0,33.46,,,,,,,,,,,,52.56,51.53,
2018-02-07,2681.66,27.73,,,,,,,,,,,,45.78,46.66,
2018-02-06,2695.14,29.98,,,,,,,,,,,,44.97,45.8,
2018-02-05,2648.94,37.32,,,,,,,,,,,,41.22,56.25,
2018-02-02,2762.13,17.31,,,,,,,,,,,,41.13,42.03,
2018-02-01,2821.98,13.47,,,,,,,,,,,,33.26,42.06,
2018-01-31,2823.81,13.54,,,,,,,,,,,,33.41,40.69,
2018-01-30,2822.43,14.79,,,,,,,,,,,,37.26,39.53,
2018-01-29,2853.53,13.84,,,,,,,,,,,,33.3,40.85,
2018-01-26,2872.87,11.08,,,,,,,,,,,,33.44,40.98,
2018-01-25,2839.25,11.58,,,,,,,,,,,,33.42,42.9,
2018-01-24,2837.54,11.47,,,,,,,,,,,,34.18,44.08,
2018-01-23,2839.13,11.1,,,,,,,,,,,,33.86,43.2,
2018-01-22,2832.97,11.03,,,,,,,,,,,,34.06,44.9,
2018-01-19,2810.3,11.27,,,,,,,,,,,,34.19,44.0,
2018-01-18,2798.03,12.22,,,,,,,,,,,,33.5,43.01,
2018-01-17,2802.56,11.91,,,,,,,,,,,,34.1,43.43,
2018-01-16,2776.42,11.66,,,,,,,,,,,,33.29,44.84,
2018-01-12,2786.24,10.16,,,,,,,,,,,,32.89,42.63,
2018-01-11,2767.56,9.88,,,,,,,,,,,,34.75,44.83,
2018-01-10,2748.23,9.82,,,,,,,,,,,,33.62,42.33,
2018-01-09,2751.29,10.08,,,,,,,,,,,,34.93,43.75,
2018-01-08,2747.71,9.52,,,,,,,,,,,,34.77,43.63,
2018-01-05,2743.15,9.22,,,,,,,,,,,,34.94,44.54,
2018-01-04,2723.99,9.22,,,,,,,,,,,,34.48,42.67,
2018-01-03,2713.06,9.15,,,,,,,,,,,,34.65,44.81,
2018-01-02,2695.81,9.77,,,,,,,,,,,,35.7,47.45,
2017-12-29,2673.61,11.04,,,,,,,,,,,,40.54,49.88,
2017-12-28,2687.54,10.18,,,,,,,,,,,,42.56,50.53,
2017-12-27,2682.62,10.47,,,,,,,,,,,,38.47,50.03,
2017-12-26,2680.5,10.25,,,,,,,,,,,,37.72,47.48,
2017-12-22,2683.34,9.9,,,,,,,,,,,,38.37,48.25,
2017-12-21,2684.57,9.62,,,,,,,,,,,,36.45,48.09,
2017-12-20,2679.25,9.72,,,,,,,,,,,,36.07,44.97,
2017-12-19,2681.47,10.03,,,,,,,,,,,,36.79,44.44,
2017-12-18,2690.16,9.53,,,,,,,,,,,,36.33,45.44,
2017-12-15,2675.81,9.42,,,,,,,,,,,,36.7,44.9,
2017-12-14,2652.01,10.49,,,,,,,,,,,,37.13,45.74,
2017-12-13,2662.85,10.18,,,,,,,,,,,,36.77,44.65,
2017-12-12,2664.11,9.92,,,,,,,,,,,,35.72,44.89,
2017-12-11,2659.99,9.34,,,,,,,,,,,,36.68,43.82,
2017-12-08,2651.5,9.58,,,,,,,,,,,,35.8,44.65,
2017-12-07,2636.98,10.16,,,,,,,,,,,,36.91,45.17,
2017-12-06,2629.27,11.02,,,,,,,,,,,,37.4,46.11,
2017-12-05,2629.57,11.33,,,,,,,,,,,,37.54,45.77,
2017-12-04,2639.44,11.68,,,,,,,,,,,,36.03,44.49,
2017-12-01,2642.22,11.43,,,,,,,,,,,,38.21,45.45,
2017-11-30,2647.58,11.28,,,,,,,,,,,,39.2,45.16,
2017-11-29,2626.07,10.7,,,,,,,,,,,,37.49,44.5,
2017-11-28,2627.04,10.03,,,,,,,,,,,,37.35,45.38,
2017-11-27,2601.42,9.87,,,,,,,,,,,,38.14,45.63,
2017-11-24,2602.42,9.67,,,,,,,,,,,,37.99,43.58,
2017-11-22,2597.08,9.88,,,,,,,,,,,,38.14,44.56,
2017-11-21,2599.03,9.73,,,,,,,,,,,,38.14,26.51,
2017-11-20,2582.14,10.65,,,,,,,,,,,,37.92,26.51,
2017-11-17,2578.85,11.43,,,,,,,,,,,16.28,39.77,,
2017-11-16,2585.64,11.76,,,,,,,,,,,17.18,40.3,,
2017-11-15,2564.62,13.13,,,,,,,,,,,23.11,42.0,,
2017-11-14,2578.87,11.59,,,,,,,,,,,18.36,38.96,,
2017-11-13,2584.84,11.5,,,,,,,,,,,16.59,39.21,,
2017-11-10,2582.3,11.29,,,,,,,,,,,18.71,39.98,,
2017-11-09,2584.62,10.5,,,,,,,,,,,13.5,38.21,,
2017-11-08,2594.38,9.78,,,,,,,,,,,16.29,38.35,,
2017-11-07,2590.64,9.89,,,,,,,,,,,15.74,37.41,,
2017-11-06,2591.13,9.4,,,,,,,,,,,14.26,37.79,,
2017-11-03,2587.84,9.14,,,,,,,,,,,14.38,38.29,,
2017-11-02,2579.85,9.93,,,,,,,,,,,15.51,37.42,,
2017-11-01,2579.36,10.2,,,,,,,,,,,16.22,37.75,,
2017-10-31,2575.26,10.18,,,,,,,,,,,13.13,36.47,,
2017-10-30,2572.83,10.5,,,,,,,,,,,13.1,38.03,,
2017-10-27,2581.07,9.8,,,,,,,,,,,15.03,37.66,,
2017-10-26,2560.4,11.3,,,,,,,,,,,17.68,38.69,,
2017-10-25,2557.15,11.23,,,,,,,,,,,19.32,39.37,,
2017-10-24,2569.13,11.16,,,,,,,,,,,14.09,39.41,,
2017-10-23,2564.98,11.07,,,,,,,,,,,17.06,39.93,,
2017-10-20,2575.21,9.97,,,,,,,,,,,14.62,39.46,,
2017-10-19,2562.1,10.05,,,,,,,,,,,15.28,40.44,,
2017-10-18,2561.26,10.07,,,,,,,,,,,14.85,39.77,,
2017-10-17,2559.36,10.31,,,,,,,,,,,16.57,40.0,,
2017-10-16,2557.64,9.91,,,,,,,,,,,14.4,40.25,,
2017-10-13,2553.17,9.61,,,,,,,,,,,15.62,40.81,,
2017-10-12,2550.93,9.91,,,,,,,,,,,17.17,40.92,,
2017-10-11,2555.24,9.85,,,,,,,,,,,16.71,39.7,,
2017-10-10,2550.64,10.08,,,,,,,,,,,18.09,40.18,,
2017-10-09,2544.73,10.33,,,,,,,,,,,18.62,40.1,,
2017-10-06,2549.33,9.65,,,,,,,,,,,17.99,39.99,,
2017-10-05,2552.07,9.19,,,,,,,,,,,16.11,38.75,,
2017-10-04,2537.74,9.63,,,,,,,,,,,18.77,41.68,,
2017-10-03,2534.58,9.51,,,,,,,,,,,19.74,40.19,,
2017-10-02,2529.12,9.45,,,,,,,,,,,19.56,41.07,,
2017-09-29,2519.36,9.51,,,,,,,,,,,22.17,43.02,,
2017-09-28,2510.06,9.55,,,,,,,,,,,22.45,44.6,,
2017-09-27,2507.04,9.87,,,,,,,,,,,23.28,44.48,,
2017-09-26,2496.84,10.17,,,,,,,,,,,23.07,46.84,,
2017-09-25,2496.66,10.21,,,,,,,,,,,22.11,42.63,,
2017-09-22,2502.22,9.59,,,,,,,,,,,22.5,44.89,,
2017-09-21,2500.6,9.67,,,,,,,,,,,22.89,44.32,,
2017-09-20,2508.24,9.78,,,,,,,,,,,21.96,41.97,,
2017-09-19,2506.65,10.18,,,,,,,,,,,23.45,43.23,,
2017-09-18,2503.87,10.15,,,,,,,,,,,24.15,40.83,,
2017-09-15,2500.23,10.17,,,,,,,,,,,23.57,43.8,,
2017-09-14,2495.62,10.44,,,,,,,,,,,22.34,44.83,,
2017-09-13,2498.37,10.5,,,,,,,,,,,26.41,45.46,,
2017-09-12,2496.48,10.58,,,,,,,,,,,27.99,46.34,,
2017-09-11,2488.11,10.73,,,,,,,,,,,23.52,46.74,,
2017-09-08,2461.43,12.12,,,,,,,,,,,33.37,39.44,,
2017-09-07,2465.1,11.55,,,,,,,,,,,31.93,47.74,,
2017-09-06,2465.54,11.63,,,,,,,,,,,35.23,47.44,,
2017-09-05,2457.85,12.23,,,,,,,,,,,36.61,47.93,,
2017-09-01,2476.55,10.13,,,,,,,,,,,25.01,47.44,,
2017-08-31,2471.65,10.59,,,,,,,,,,,31.96,45.78,,
2017-08-30,2457.59,11.22,,,,,,,,,,,34.88,44.84,,
2017-08-29,2446.3,11.7,,,,,,,,,,,32.8,49.08,,
2017-08-28,2444.24,11.32,,,,,,,,,,,34.99,46.4,,
2017-08-25,2443.05,11.28,,,,,,,,,,,35.39,45.55,,
2017-08-24,2438.97,12.23,,,,,,,,,,,36.88,46.08,,
2017-08-23,2444.04,12.25,,,,,,,,,,,30.48,43.86,,
2017-08-22,2452.51,11.35,,,,,,,,,,,32.84,43.88,,
2017-08-21,2428.37,13.19,,,,,,,,,,,39.53,46.87,,
2017-08-18,2425.55,14.26,,,,,,,,,,,42.73,43.19,,
2017-08-17,2430.01,15.55,,,,,,,,,,,36.11,47.01,,
2017-08-16,2468.11,11.74,,,,,,,,,,,32.72,43.95,,
2017-08-15,2464.61,12.04,,,,,,,,,,,33.16,42.41,,
2017-08-14,2465.84,12.33,,,,,,,,,,,33.38,41.89,,
2017-08-11,2441.32,15.51,,,,,,,,,,,41.53,47.06,,
2017-08-10,2438.21,16.04,,,,,,,,,,,41.38,48.95,,
2017-08-09,2474.02,11.11,,,,,,,,,,,31.42,44.25,,
2017-08-08,2474.92,10.96,,,,,,,,,,,31.15,43.48,,
2017-08-07,2480.91,9.93,,,,,,,,,,,31.69,41.69,,
2017-08-04,2476.83,10.03,,,,,,,,,,,30.33,43.04,,
2017-08-03,2472.16,10.44,,,,,,,,,,,30.26,42.72,,
2017-08-02,2477.57,10.28,,,,,,,,,,,27.45,42.54,,
2017-08-01,2476.35,10.09,,,,,,,,,,,25.65,41.65,,
2017-07-31,2470.3,10.26,,,,,,,,,,,29.78,42.73,,
2017-07-28,2472.1,10.29,,,,,,,,,,,28.35,42.27,,
2017-07-27,2475.42,10.11,,,,,,,,,,,28.03,42.26,,
2017-07-26,2477.83,9.6,,,,,,,,,,,28.13,42.24,,
2017-07-25,2477.13,9.43,,,,,,,,,,,25.66,44.42,,
2017-07-24,2469.91,9.43,,,,,,,,,,,28.94,44.49,,
2017-07-21,2472.54,9.36,,,,,,,,,,,27.7,45.38,,
2017-07-20,2473.45,9.58,,,,,,,,,,,26.9,45.69,,
2017-07-19,2473.83,9.79,,,,,,,,,,,29.74,46.11,,
2017-07-18,2460.61,9.89,,,,,,,,,,,31.01,45.59,,
2017-07-17,2459.14,9.82,,,,,,,,,,,23.98,45.06,,
2017-07-14,2459.27,9.51,,,,,,,,,,,28.01,45.33,,
2017-07-13,2447.83,9.9,,,,,,,,,,,33.46,45.12,,
2017-07-12,2443.25,10.3,,,,,,,,,,,31.04,46.71,,
2017-07-11,2425.53,10.89,,,,,,,,,,,33.81,46.5,,
2017-07-10,2427.43,11.11,,,,,,,,,,,36.01,48.59,,
2017-07-07,2425.18,11.19,,,,,,,,,,,37.19,47.28,,
2017-07-06,2409.75,12.54,,,,,,,,,,,38.0,47.37,,
2017-07-05,2432.54,11.07,,,,,,,,,,,35.26,48.48,,
2017-07-03,2429.01,11.22,,,,,,,,,,,36.08,48.27,,
2017-06-30,2423.41,11.18,,,,,,,,,,,34.06,49.18,,
2017-06-29,2419.7,11.44,,,,,,,,,,,35.14,49.11,,
2017-06-28,2440.69,10.03,,,,,,,,,,,32.83,47.76,,
2017-06-27,2419.38,11.06,,,,,,,,,,,34.34,49.38,,
2017-06-26,2439.07,9.9,,,,,,,,,,,33.07,49.58,,
2017-06-23,2438.3,10.02,,,,,,,,,,,34.55,48.82,,
2017-06-22,2434.5,10.48,,,,,,,,,,,35.43,49.06,,
2017-06-21,2435.61,10.75,,,,,,,,,,,35.68,49.29,,
2017-06-20,2437.03,10.86,,,,,,,,,,,36.19,51.94,,
2017-06-19,2453.46,10.37,,,,,,,,,,,35.99,51.68,,
2017-06-16,2433.15,10.38,,,,,,,,,,,37.34,52.87,,
2017-06-15,2432.46,10.9,,,,,,,,,,,36.31,51.18,,
2017-06-14,2437.92,10.64,,,,,,,,,,,37.77,51.34,,
2017-06-13,2440.35,10.42,,,,,,,,,,,38.08,52.19,,
2017-06-12,2429.39,11.46,,,,,,,,,,,37.04,51.99,,
2017-06-09,2431.77,10.7,,,,,,,,,,,38.19,51.01,,
2017-06-08,2433.79,10.16,,,,,,,,,,,38.8,51.24,,
2017-06-07,2433.14,10.39,,,,,,,,,,,40.87,53.63,,
2017-06-06,2429.33,10.45,,,,,,,,,,,40.89,53.74,,
2017-06-05,2436.1,10.07,,,,,,,,,,,38.78,54.0,,
2017-06-02,2439.07,9.75,,,,,,,,,,,36.67,52.18,,
2017-06-01,2430.06,9.89,,,,,,,,,,,41.06,52.24,,
2017-05-31,2411.8,10.41,,,,,,,,,,,39.24,53.02,,
2017-05-30,2412.91,10.38,,,,,,,,,,,40.8,52.65,,
2017-05-26,2415.82,9.81,,,,,,,,,,,40.37,53.38,,
2017-05-25,2415.07,9.99,,,,,,,,,,,38.5,50.23,,
2017-05-24,2404.39,10.02,,,,,,,,,,,38.83,49.83,,
2017-05-23,2398.42,10.72,,,,,,,,,,,39.76,51.33,,
2017-05-22,2394.02,10.93,,,,,,,,,,,40.16,52.32,,
