Cboe data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action.  Your use of Cboe data is subject to the Terms and Conditions for use of Cboe Websites.,,,,,,,,,,,,,,,,
DATE,SPX,VIX,(JCJ) January 2008,(KCJ) January 2009,(ICJ) January 2010,(JCJ) January 2011,(KCJ) January 2012, (ICJ-E) JANUARY 2013, (JCJ-E) JANUARY 2014, (KCJ) JANUARY 2015, (ICJ) JANUARY 2016, (JCJ) JANUARY 2017, (KCJ) JANUARY 2018, (ICJ) JANUARY 2019, (JCJ) JANUARY 2020, (KCJ) JANUARY 2020
9-Apr-14,1872.18,13.82,,,,,,,,52.42,57.95,,,,,
10-Apr-14,1833.08,15.89,,,,,,,,55.97,60.52,,,,,
11-Apr-14,1815.69,17.03,,,,,,,,58.06,61.92,,,,,
14-Apr-14,1830.61,16.11,,,,,,,,57.81,61.54,,,,,
15-Apr-14,1842.98,15.61,,,,,,,,56.19,60.91,,,,,
16-Apr-14,1862.31,14.18,,,,,,,,55.26,60.24,,,,,
17-Apr-14,1864.85,13.36,,,,,,,,56.46,61.12,,,,,
21-Apr-14,1871.89,13.25,,,,,,,,57.1,61.41,,,,,
22-Apr-14,1879.55,13.19,,,,,,,,56.4,60.63,,,,,
23-Apr-14,1875.39,13.27,,,,,,,,56.59,60.59,,,,,
24-Apr-14,1878.61,13.32,,,,,,,,57.22,61.91,,,,,
25-Apr-14,1863.4,14.06,,,,,,,,58.39,61.7,,,,,
28-Apr-14,1869.43,13.97,,,,,,,,55.87,59.08,,,,,
29-Apr-14,1878.33,13.71,,,,,,,,55.3,59.15,,,,,
30-Apr-14,1883.95,13.41,,,,,,,,54.77,58.78,,,,,
1-May-14,1883.68,13.25,,,,,,,,55.51,59.09,,,,,
2-May-14,1881.14,12.91,,,,,,,,57.13,59.94,,,,,
5-May-14,1884.66,13.29,,,,,,,,57.44,60.49,,,,,
6-May-14,1867.72,13.8,,,,,,,,57.62,60.49,,,,,
7-May-14,1878.21,13.4,,,,,,,,56.46,59.5,,,,,
8-May-14,1875.63,13.43,,,,,,,,56.88,60.22,,,,,
9-May-14,1878.48,12.92,,,,,,,,56.53,59.67,,,,,
12-May-14,1896.65,12.23,,,,,,,,54.84,59.53,,,,,
13-May-14,1897.45,12.13,,,,,,,,55.25,59.15,,,,,
14-May-14,1888.53,12.17,,,,,,,,56.55,60.37,,,,,
15-May-14,1870.85,13.17,,,,,,,,58.51,60.61,,,,,
16-May-14,1877.86,12.44,,,,,,,,55.62,59.32,,,,,
19-May-14,1885.08,12.42,,,,,,,,56.19,59.32,,,,,
20-May-14,1872.83,12.96,,,,,,,,57.41,59.99,,,,,
21-May-14,1888.03,11.91,,,,,,,,55.63,58.67,,,,,
22-May-14,1892.49,12.03,,,,,,,,57.1,60.38,,,,,
23-May-14,1900.53,11.36,,,,,,,,56.57,60.18,,,,,
27-May-14,1911.91,11.51,,,,,,,,55.51,59.83,,,,,
28-May-14,1909.78,11.68,,,,,,,,55.17,60.83,,,,,
29-May-14,1920.03,11.57,,,,,,,,54.4,60.77,,,,,
30-May-14,1923.57,11.4,,,,,,,,55.24,60.62,,,,,
2-Jun-14,1924.97,11.58,,,,,,,,55.49,62.25,,,,,
3-Jun-14,1924.24,11.87,,,,,,,,54.63,60.27,,,,,
4-Jun-14,1927.88,12.08,,,,,,,,52.91,60.06,,,,,
5-Jun-14,1940.46,11.68,,,,,,,,51.27,59.14,,,,,
6-Jun-14,1949.44,10.73,,,,,,,,48.25,56.49,,,,,
9-Jun-14,1951.27,11.15,,,,,,,,52.21,57.32,,,,,
10-Jun-14,1950.79,10.99,,,,,,,,50.1,59.26,,,,,
11-Jun-14,1943.89,11.6,,,,,,,,51.41,59.92,,,,,
12-Jun-14,1930.11,12.56,,,,,,,,54.18,62.43,,,,,
13-Jun-14,1936.16,12.18,,,,,,,,52.94,61.99,,,,,
16-Jun-14,1937.78,12.65,,,,,,,,53.23,62.86,,,,,
17-Jun-14,1941.99,12.06,,,,,,,,51.69,62.46,,,,,
18-Jun-14,1956.98,10.61,,,,,,,,48.07,60.7,,,,,
19-Jun-14,1959.48,10.62,,,,,,,,46.43,59.3,,,,,
20-Jun-14,1962.87,10.85,,,,,,,,48.39,60.4,,,,,
23-Jun-14,1962.61,10.98,,,,,,,,50.09,62.2,,,,,
24-Jun-14,1949.98,12.13,,,,,,,,51.96,64.87,,,,,
25-Jun-14,1959.53,11.59,,,,,,,,50.6,63.5,,,,,
26-Jun-14,1957.22,11.63,,,,,,,,50.35,64.31,,,,,
27-Jun-14,1960.96,11.26,,,,,,,,49.83,62.51,,,,,
30-Jun-14,1960.23,11.57,,,,,,,,48.79,63,,,,,
1-Jul-14,1973.32,11.15,,,,,,,,49.32,63.43,,,,,
2-Jul-14,1974.62,10.82,,,,,,,,46.58,60.24,,,,,
3-Jul-14,1985.44,10.32,,,,,,,,45.87,60.38,,,,,
7-Jul-14,1977.65,11.33,,,,,,,,48.72,63.01,,,,,
8-Jul-14,1963.71,11.98,,,,,,,,49.83,63.19,,,,,
9-Jul-14,1972.83,11.65,,,,,,,,48.98,61.86,,,,,
10-Jul-14,1964.68,12.59,,,,,,,,51.57,62.82,,,,,
11-Jul-14,1967.57,12.08,,,,,,,,50.38,62.92,,,,,
14-Jul-14,1977.1,11.82,,,,,,,,48.75,62.4,,,,,
15-Jul-14,1973.28,11.96,,,,,,,,50.74,63.37,,,,,
16-Jul-14,1981.57,11,,,,,,,,47.36,62.16,,,,,
17-Jul-14,1958.12,14.54,,,,,,,,54.16,64.16,,,,,
18-Jul-14,1978.22,12.06,,,,,,,,49.9,61.88,,,,,
21-Jul-14,1973.63,12.81,,,,,,,,52.12,62.51,,,,,
22-Jul-14,1983.53,12.24,,,,,,,,52.59,62.59,,,,,
23-Jul-14,1987.01,11.52,,,,,,,,53.44,64.46,,,,,
24-Jul-14,1987.98,11.84,,,,,,,,54.29,63.92,,,,,
25-Jul-14,1978.34,12.69,,,,,,,,55.74,65.09,,,,,
28-Jul-14,1978.91,12.56,,,,,,,,55.04,63.94,,,,,
29-Jul-14,1969.95,13.28,,,,,,,,56.7,64.08,,,,,
30-Jul-14,1970.07,13.33,,,,,,,,54.96,62.57,,,,,
31-Jul-14,1930.67,16.95,,,,,,,,60.9,65.93,,,,,
1-Aug-14,1925.15,17.03,,,,,,,,60.34,66.8,,,,,
4-Aug-14,1938.99,15.12,,,,,,,,56.5,63.85,,,,,
5-Aug-14,1920.21,16.87,,,,,,,,60.52,65.9,,,,,
6-Aug-14,1920.24,16.37,,,,,,,,59.34,65.4,,,,,
7-Aug-14,1909.57,16.66,,,,,,,,59.67,65.23,,,,,
8-Aug-14,1931.59,15.77,,,,,,,,57.69,62.29,,,,,
11-Aug-14,1936.92,14.23,,,,,,,,55.39,61.58,,,,,
12-Aug-14,1933.75,14.13,,,,,,,,55.2,62.18,,,,,
13-Aug-14,1946.72,12.9,,,,,,,,51.26,61.57,,,,,
14-Aug-14,1955.18,12.42,,,,,,,,50.2,60.95,,,,,
15-Aug-14,1955.06,13.15,,,,,,,,50.65,60.8,,,,,
18-Aug-14,1971.74,12.32,,,,,,,,48.96,59.94,,,,,
19-Aug-14,1981.6,12.21,,,,,,,,49.35,59.22,,,,,
20-Aug-14,1986.51,11.78,,,,,,,,49.28,59.77,,,,,
21-Aug-14,1992.37,11.76,,,,,,,,49.58,60.1,,,,,
22-Aug-14,1988.4,11.47,,,,,,,,44.85,56.33,,,,,
25-Aug-14,1997.92,11.7,,,,,,,,48.78,59.88,,,,,
26-Aug-14,2000.02,11.63,,,,,,,,49.81,60.9,,,,,
27-Aug-14,2000.12,11.78,,,,,,,,50.73,61.01,,,,,
28-Aug-14,1996.74,12.05,,,,,,,,52.03,62.52,,,,,
29-Aug-14,2003.37,11.98,,,,,,,,53.33,63.15,,,,,
2-Sep-14,2002.28,12.25,,,,,,,,51.14,62.7,,,,,
3-Sep-14,2000.72,12.36,,,,,,,,51.05,63.16,,,,,
4-Sep-14,1997.65,12.64,,,,,,,,51.47,62.59,,,,,
5-Sep-14,2007.71,12.09,,,,,,,,47.09,60.63,,,,,
8-Sep-14,2001.54,12.66,,,,,,,,47.87,61.76,,,,,
9-Sep-14,1988.44,13.5,,,,,,,,50.89,62.69,,,,,
10-Sep-14,1995.69,12.88,,,,,,,,48.78,61.87,,,,,
11-Sep-14,1997.45,12.8,,,,,,,,47.82,61.86,,,,,
12-Sep-14,1985.54,13.31,,,,,,,,49.63,63.01,,,,,
15-Sep-14,1984.13,14.12,,,,,,,,50.63,62.73,,,,,
16-Sep-14,1998.98,12.73,,,,,,,,46.47,60.93,,,,,
17-Sep-14,2001.57,12.65,,,,,,,,45.09,61.17,,,,,
18-Sep-14,2011.36,12.03,,,,,,,,43.66,60.61,,,,,
19-Sep-14,2010.4,12.11,,,,,,,,44.77,61.88,,,,,
22-Sep-14,1994.29,13.69,,,,,,,,50.82,64.55,,,,,
23-Sep-14,1982.77,14.93,,,,,,,,55.18,66.05,,,,,
24-Sep-14,1998.3,13.27,,,,,,,,47.98,62.93,,,,,
25-Sep-14,1965.99,15.64,,,,,,,,54.05,64.43,,,,,
26-Sep-14,1982.85,14.85,,,,,,,,51.74,63.92,,,,,
29-Sep-14,1977.8,15.98,,,,,,,,55.31,66.44,,,,,
30-Sep-14,1972.29,16.31,,,,,,,,59.68,66.54,,,,,
1-Oct-14,1946.16,16.71,,,,,,,,58.82,66.75,,,,,
2-Oct-14,1946.17,16.16,,,,,,,,56.78,66.42,,,,,
3-Oct-14,1967.9,14.55,,,,,,,,51.55,64.22,,,,,
6-Oct-14,1964.82,15.46,,,,,,,,54.29,65.04,,,,,
7-Oct-14,1935.1,17.2,,,,,,,,58.92,66.6,,,,,
8-Oct-14,1968.89,15.11,,,,,,,,49.33,62.54,,,,,
9-Oct-14,1928.21,18.76,,,,,,,,56.64,65.11,,,,,
10-Oct-14,1906.13,21.24,,,,,,,,63.98,68.92,,,,,
13-Oct-14,1874.74,24.64,,,,,,,,72.18,72.87,,,,,
14-Oct-14,1877.7,22.79,,,,,,,,64.67,68.87,,,,,
15-Oct-14,1862.49,26.25,,,,,,,,73.06,71.34,,,,,
16-Oct-14,1862.76,25.2,,,,,,,,67.49,68.12,,,,,
17-Oct-14,1886.76,21.99,,,,,,,,68.35,69.76,,,,,
20-Oct-14,1904.01,18.57,,,,,,,,66.05,67.74,,,,,
21-Oct-14,1941.28,16.08,,,,,,,,59.34,66.4,,,,,
22-Oct-14,1927.11,17.87,,,,,,,,64.68,69.55,,,,,
23-Oct-14,1950.82,16.53,,,,,,,,63.41,68.82,,,,,
24-Oct-14,1964.58,16.11,,,,,,,,63.98,67.39,,,,,
27-Oct-14,1961.63,16.04,,,,,,,,62.79,66.51,,,,,
28-Oct-14,1985.05,14.39,,,,,,,,56.26,65.2,,,,,
29-Oct-14,1982.3,15.15,,,,,,,,58.25,66.19,,,,,
30-Oct-14,1994.65,14.52,,,,,,,,55.85,65.97,,,,,
31-Oct-14,2018.05,14.03,,,,,,,,53.86,65.44,,,,,
3-Nov-14,2017.81,14.73,,,,,,,,53.9,66.91,,,,,
4-Nov-14,2012.1,14.89,,,,,,,,53.48,67.87,,,,,
5-Nov-14,2023.57,14.17,,,,,,,,48.8,66.87,,,,,
6-Nov-14,2031.21,13.67,,,,,,,,45.73,64.13,,,,,
7-Nov-14,2031.92,13.12,,,,,,,,41.63,63.56,,,,,
10-Nov-14,2038.26,12.67,,,,,,,,39.57,62.86,,,,,
11-Nov-14,2039.68,12.92,,,,,,,,41.66,63.18,,,,,
12-Nov-14,2038.25,13.02,,,,,,,,42.05,63.92,,,,,
13-Nov-14,2039.33,13.79,,,,,,,,42.58,65.35,,,,,
14-Nov-14,2039.82,13.31,,,,,,,,40.36,65.37,,,,,
17-Nov-14,2041.32,13.99,,,,,,,,38.5,59.85,,,,,
18-Nov-14,2051.8,13.86,,,,,,,,37.06,58.48,,,,,
19-Nov-14,2048.72,13.96,,,,,,,,37.73,59.23,,,,,
20-Nov-14,2052.75,13.58,,,,,,,,33.16,59.74,,,,,
21-Nov-14,2063.5,12.9,,,,,,,,30.29,60.49,,,,,
24-Nov-14,2069.41,12.62,,,,,,,,,59.31,65.92,,,,
25-Nov-14,2067.03,12.25,,,,,,,,,59.48,67.76,,,,
26-Nov-14,2072.83,12.07,,,,,,,,,60.29,68.37,,,,
28-Nov-14,2067.56,13.33,,,,,,,,,60.77,68.53,,,,
1-Dec-14,2053.44,14.29,,,,,,,,,59.63,67.65,,,,
2-Dec-14,2066.55,12.85,,,,,,,,,57.91,66.28,,,,
3-Dec-14,2074.33,12.47,,,,,,,,,56.95,65.68,,,,
4-Dec-14,2071.92,12.38,,,,,,,,,56.61,65.78,,,,
5-Dec-14,2075.37,11.82,,,,,,,,,56.28,64.86,,,,
8-Dec-14,2060.31,14.21,,,,,,,,,58.66,66.78,,,,
9-Dec-14,2059.82,14.89,,,,,,,,,56.82,66.72,,,,
10-Dec-14,2026.14,18.53,,,,,,,,,59.88,67.47,,,,
11-Dec-14,2035.33,20.08,,,,,,,,,64.41,71.98,,,,
12-Dec-14,2002.33,21.08,,,,,,,,,61.95,71.09,,,,
15-Dec-14,1989.63,20.42,,,,,,,,,60.04,67.95,,,,
16-Dec-14,1972.74,23.57,,,,,,,,,67.04,72.97,,,,
17-Dec-14,2012.89,19.44,,,,,,,,,58.73,63.57,,,,
18-Dec-14,2061.23,16.81,,,,,,,,,56.08,64.15,,,,
19-Dec-14,2070.65,16.49,,,,,,,,,57.51,64.24,,,,
22-Dec-14,2078.54,15.25,,,,,,,,,57.13,63.7,,,,
23-Dec-14,2082.17,14.8,,,,,,,,,57.94,66.14,,,,
24-Dec-14,2081.88,14.37,,,,,,,,,58.67,67.17,,,,
26-Dec-14,2088.77,14.5,,,,,,,,,58,64.52,,,,
29-Dec-14,2090.57,15.06,,,,,,,,,58.22,65.09,,,,
30-Dec-14,2080.35,15.92,,,,,,,,,59.25,65.55,,,,
31-Dec-14,2058.9,19.2,,,,,,,,,62.74,67.9,,,,
2-Jan-15,2058.2,17.79,,,,,,,,,60.62,65.82,,,,
5-Jan-15,2020.58,19.92,,,,,,,,,59.97,67.83,,,,
6-Jan-15,2002.61,21.12,,,,,,,,,60.54,67.29,,,,
7-Jan-15,2025.9,19.31,,,,,,,,,57.44,64.98,,,,
8-Jan-15,2062.14,17.01,,,,,,,,,56.75,64.75,,,,
9-Jan-15,2044.81,17.55,,,,,,,,,58.1,65.61,,,,
12-Jan-15,2028.26,19.6,,,,,,,,,59.57,65.59,,,,
13-Jan-15,2023.03,20.56,,,,,,,,,60.49,67.08,,,,
14-Jan-15,2011.27,21.48,,,,,,,,,59.21,65.32,,,,
15-Jan-15,1992.67,22.39,,,,,,,,,59.86,66.57,,,,
16-Jan-15,2019.42,20.95,,,,,,,,,61.59,67.24,,,,
20-Jan-15,2022.55,19.89,,,,,,,,,61.49,64.23,,,,
21-Jan-15,2032.12,18.85,,,,,,,,,60.82,65.18,,,,
22-Jan-15,2063.15,16.4,,,,,,,,,59.21,64.08,,,,
23-Jan-15,2051.82,16.66,,,,,,,,,61.25,64.91,,,,
26-Jan-15,2057.09,15.52,,,,,,,,,58.7,65.29,,,,
27-Jan-15,2029.55,17.22,,,,,,,,,60.21,66.3,,,,
28-Jan-15,2002.16,20.44,,,,,,,,,62.73,69.59,,,,
29-Jan-15,2021.25,18.76,,,,,,,,,60.47,66.51,,,,
30-Jan-15,1994.99,20.97,,,,,,,,,60.47,68.53,,,,
2-Feb-15,2020.85,19.43,,,,,,,,,61.09,64.75,,,,
3-Feb-15,2050.03,17.33,,,,,,,,,57.32,64.09,,,,
4-Feb-15,2041.51,18.33,,,,,,,,,60.07,66.45,,,,
5-Feb-15,2062.52,16.85,,,,,,,,,59.73,65.19,,,,
6-Feb-15,2055.47,17.29,,,,,,,,,61.64,68.23,,,,
9-Feb-15,2046.74,18.55,,,,,,,,,63.46,68.7,,,,
10-Feb-15,2068.59,17.23,,,,,,,,,60.54,66.94,,,,
11-Feb-15,2068.53,16.96,,,,,,,,,59.11,65.32,,,,
12-Feb-15,2088.48,15.34,,,,,,,,,56.31,63.81,,,,
13-Feb-15,2096.99,14.69,,,,,,,,,56.17,63.97,,,,
17-Feb-15,2100.34,15.8,,,,,,,,,56.84,63.97,,,,
18-Feb-15,2099.68,15.45,,,,,,,,,56.84,63.22,,,,
19-Feb-15,2097.45,15.29,,,,,,,,,56.52,63.9,,,,
20-Feb-15,2110.3,14.3,,,,,,,,,54.11,61.62,,,,
23-Feb-15,2109.66,14.56,,,,,,,,,55.01,61.96,,,,
24-Feb-15,2115.48,13.69,,,,,,,,,52.93,60.75,,,,
25-Feb-15,2113.86,13.84,,,,,,,,,53.72,60.57,,,,
26-Feb-15,2110.74,13.91,,,,,,,,,53.18,60.68,,,,
27-Feb-15,2104.5,13.34,,,,,,,,,53.8,60.77,,,,
2-Mar-15,2117.39,13.04,,,,,,,,,51.88,58.72,,,,
3-Mar-15,2107.78,13.86,,,,,,,,,53.19,59.48,,,,
4-Mar-15,2098.53,14.23,,,,,,,,,52.48,58.92,,,,
5-Mar-15,2101.04,14.04,,,,,,,,,51.87,57.74,,,,
6-Mar-15,2071.26,15.2,,,,,,,,,54.81,60.76,,,,
9-Mar-15,2079.43,15.06,,,,,,,,,54.93,59.38,,,,
10-Mar-15,2044.16,16.69,,,,,,,,,57.57,61.17,,,,
11-Mar-15,2040.24,16.87,,,,,,,,,58.69,62,,,,
12-Mar-15,2065.95,15.42,,,,,,,,,56.05,59.33,,,,
13-Mar-15,2053.4,16,,,,,,,,,57.96,60.26,,,,
16-Mar-15,2081.19,15.61,,,,,,,,,55.33,59.35,,,,
17-Mar-15,2074.28,15.66,,,,,,,,,56.15,59.3,,,,
18-Mar-15,2099.5,13.97,,,,,,,,,52.98,56.96,,,,
19-Mar-15,2089.27,14.07,,,,,,,,,55.74,61.06,,,,
20-Mar-15,2108.1,13.02,,,,,,,,,55.65,60.24,,,,
23-Mar-15,2104.42,13.41,,,,,,,,,57.67,63.57,,,,
24-Mar-15,2091.5,13.62,,,,,,,,,58.51,62.94,,,,
25-Mar-15,2061.05,15.44,,,,,,,,,60.44,65.11,,,,
26-Mar-15,2056.15,15.8,,,,,,,,,58.53,63.71,,,,
27-Mar-15,2061.02,15.07,,,,,,,,,58.38,65.45,,,,
30-Mar-15,2086.24,14.51,,,,,,,,,57.55,63.71,,,,
31-Mar-15,2067.89,15.29,,,,,,,,,59.96,65.61,,,,
1-Apr-15,2059.69,15.11,,,,,,,,,58.11,65.18,,,,
2-Apr-15,2066.96,14.67,,,,,,,,,63.3,64.15,,,,
6-Apr-15,2080.62,14.74,,,,,,,,,53.21,63.94,,,,
7-Apr-15,2076.33,14.78,,,,,,,,,58.33,64.7,,,,
8-Apr-15,2081.9,13.98,,,,,,,,,56.4,64.22,,,,
9-Apr-15,2091.18,13.09,,,,,,,,,54.4,63.31,,,,
10-Apr-15,2102.06,12.58,,,,,,,,,52.76,62.18,,,,
13-Apr-15,2092.43,13.94,,,,,,,,,55.72,64.78,,,,
14-Apr-15,2095.84,13.67,,,,,,,,,55.33,65.45,,,,
15-Apr-15,2106.63,12.84,,,,,,,,,55.48,66.1,,,,
16-Apr-15,2104.99,12.6,,,,,,,,,55.9,66.87,,,,
17-Apr-15,2081.18,13.89,,,,,,,,,57.14,67.14,,,,
20-Apr-15,2100.4,13.3,,,,,,,,,57.36,67.82,,,,
21-Apr-15,2097.29,13.25,,,,,,,,,56.53,67.45,,,,
22-Apr-15,2107.96,12.71,,,,,,,,,55.48,66.77,,,,
23-Apr-15,2112.93,12.48,,,,,,,,,56.14,67.91,,,,
24-Apr-15,2117.69,12.29,,,,,,,,,55.75,68.43,,,,
27-Apr-15,2108.92,13.12,,,,,,,,,55.36,67.73,,,,
28-Apr-15,2114.76,12.41,,,,,,,,,53.86,67.32,,,,
29-Apr-15,2106.85,13.39,,,,,,,,,54.18,66.79,,,,
30-Apr-15,2085.51,14.55,,,,,,,,,55.3,66.8,,,,
1-May-15,2108.29,12.7,,,,,,,,,52.62,64.96,,,,
4-May-15,2114.49,12.85,,,,,,,,,54.39,64.84,,,,
5-May-15,2089.46,14.31,,,,,,,,,57.36,67.89,,,,
6-May-15,2080.15,15.15,,,,,,,,,57.52,66.79,,,,
7-May-15,2088,15.13,,,,,,,,,56.44,66.1,,,,
8-May-15,2116.1,12.86,,,,,,,,,54.9,64.26,,,,
11-May-15,2105.33,13.85,,,,,,,,,57.57,65.3,,,,
12-May-15,2099.12,13.86,,,,,,,,,55.75,64.15,,,,
13-May-15,2098.48,13.76,,,,,,,,,55.57,63.48,,,,
14-May-15,2121.1,12.74,,,,,,,,,54.13,63.66,,,,
15-May-15,2122.73,12.38,,,,,,,,,54.42,63.85,,,,
18-May-15,2129.2,12.73,,,,,,,,,54.58,64.76,,,,
19-May-15,2127.83,12.85,,,,,,,,,53.7,62.82,,,,
20-May-15,2125.85,12.88,,,,,,,,,52.61,61.7,,,,
21-May-15,2130.82,12.11,,,,,,,,,51.03,60.67,,,,
22-May-15,2126.06,12.13,,,,,,,,,50.47,59.46,,,,
26-May-15,2104.2,14.06,,,,,,,,,52.51,60.87,,,,
27-May-15,2123.48,13.27,,,,,,,,,50.18,60.37,,,,
28-May-15,2120.79,13.31,,,,,,,,,50.91,60,,,,
29-May-15,2107.39,13.84,,,,,,,,,52.7,61.77,,,,
1-Jun-15,2111.73,13.97,,,,,,,,,52.04,61.81,,,,
2-Jun-15,2109.6,14.24,,,,,,,,,53.34,61.89,,,,
3-Jun-15,2114.07,13.66,,,,,,,,,52.39,62.19,,,,
4-Jun-15,2095.84,14.71,,,,,,,,,54.06,63.17,,,,
5-Jun-15,2092.83,14.21,,,,,,,,,54.92,63.51,,,,
8-Jun-15,2079.28,15.29,,,,,,,,,56.33,64.3,,,,
9-Jun-15,2080.15,14.47,,,,,,,,,55.42,62.92,,,,
10-Jun-15,2105.2,13.22,,,,,,,,,51.57,60.47,,,,
11-Jun-15,2108.86,12.85,,,,,,,,,50.78,60.16,,,,
12-Jun-15,2094.11,13.78,,,,,,,,,52.42,61.13,,,,
15-Jun-15,2084.43,15.39,,,,,,,,,55.41,62.32,,,,
16-Jun-15,2096.29,14.81,,,,,,,,,54.15,62.33,,,,
17-Jun-15,2100.44,14.5,,,,,,,,,54.14,62.69,,,,
18-Jun-15,2121.24,13.19,,,,,,,,,52.69,62.46,,,,
19-Jun-15,2109.99,13.96,,,,,,,,,57.96,63.4,,,,
22-Jun-15,2122.85,12.74,,,,,,,,,53.96,62.84,,,,
23-Jun-15,2124.2,12.11,,,,,,,,,51.95,61.38,,,,
24-Jun-15,2108.58,13.26,,,,,,,,,54.57,62.17,,,,
25-Jun-15,2102.31,14.01,,,,,,,,,54.54,61.4,,,,
26-Jun-15,2101.49,14.02,,,,,,,,,52.71,60.74,,,,
29-Jun-15,2057.64,18.85,,,,,,,,,60.35,63.66,,,,
30-Jun-15,2063.11,18.23,,,,,,,,,59.08,62.89,,,,
1-Jul-15,2077.42,16.09,,,,,,,,,55.08,60.33,,,,
2-Jul-15,2076.78,16.79,,,,,,,,,57.79,61.3,,,,
6-Jul-15,2068.76,17.01,,,,,,,,,59.15,61.71,,,,
7-Jul-15,2081.34,16.09,,,,,,,,,54.37,58.55,,,,
8-Jul-15,2046.68,19.66,,,,,,,,,59.86,61.85,,,,
9-Jul-15,2051.31,19.97,,,,,,,,,62.42,63.31,,,,
10-Jul-15,2076.62,16.83,,,,,,,,,56.52,59.72,,,,
13-Jul-15,2099.6,13.9,,,,,,,,,50.49,58.62,,,,
14-Jul-15,2108.95,13.37,,,,,,,,,51.43,59.06,,,,
15-Jul-15,2107.4,13.23,,,,,,,,,51.07,60.31,,,,
16-Jul-15,2124.29,12.11,,,,,,,,,49.02,59.99,,,,
17-Jul-15,2126.64,11.95,,,,,,,,,46.83,58.35,,,,
20-Jul-15,2128.28,12.25,,,,,,,,,46.1,58.93,,,,
21-Jul-15,2119.21,12.22,,,,,,,,,45.69,59.03,,,,
22-Jul-15,2114.15,12.12,,,,,,,,,46.47,58.81,,,,
23-Jul-15,2102.15,12.64,,,,,,,,,46.35,60.18,,,,
24-Jul-15,2079.65,13.74,,,,,,,,,47.58,59.47,,,,
27-Jul-15,2067.64,15.6,,,,,,,,,50.93,61.37,,,,
28-Jul-15,2093.25,13.44,,,,,,,,,45.87,59.06,,,,
29-Jul-15,2108.57,12.5,,,,,,,,,44.78,58.07,,,,
30-Jul-15,2108.63,12.13,,,,,,,,,44.82,57.33,,,,
31-Jul-15,2103.84,12.12,,,,,,,,,45.58,57.93,,,,
3-Aug-15,2098.04,12.56,,,,,,,,,45.58,57.93,,,,
4-Aug-15,2093.32,13,,,,,,,,,47.53,56.53,,,,
5-Aug-15,2099.84,12.51,,,,,,,,,44.17,55.98,,,,
6-Aug-15,2083.56,13.77,,,,,,,,,44.28,56.15,,,,
7-Aug-15,2077.57,13.39,,,,,,,,,43.58,54.7,,,,
10-Aug-15,2104.18,12.23,,,,,,,,,42.65,53.69,,,,
11-Aug-15,2084.07,13.71,,,,,,,,,45.06,55.96,,,,
12-Aug-15,2086.05,13.61,,,,,,,,,44.75,55.64,,,,
13-Aug-15,2083.39,13.49,,,,,,,,,44.83,56.79,,,,
14-Aug-15,2091.54,12.83,,,,,,,,,44.47,55.45,,,,
17-Aug-15,2102.44,13.02,,,,,,,,,42.46,54.78,,,,
18-Aug-15,2096.92,13.79,,,,,,,,,44.87,56.43,,,,
19-Aug-15,2079.61,15.25,,,,,,,,,47.59,57.56,,,,
20-Aug-15,2035.73,19.14,,,,,,,,,52.8,57.64,,,,
21-Aug-15,1970.89,28.03,,,,,,,,,55.5,57.94,,,,
24-Aug-15,1893.21,40.74,,,,,,,,,67.92,55.39,,,,
25-Aug-15,1867.61,36.02,,,,,,,,,61.67,57.39,,,,
26-Aug-15,1940.51,30.32,,,,,,,,,58.78,54.52,,,,
27-Aug-15,1987.66,26.1,,,,,,,,,57.15,56.72,,,,
28-Aug-15,1988.87,26.05,,,,,,,,,59.31,60.01,,,,
31-Aug-15,1972.18,28.43,,,,,,,,,65.12,64.49,,,,
1-Sep-15,1913.85,31.4,,,,,,,,,64.3,63.33,,,,
2-Sep-15,1948.86,26.09,,,,,,,,,59.22,61.47,,,,
3-Sep-15,1951.13,25.61,,,,,,,,,62.09,64.38,,,,
4-Sep-15,1921.22,27.8,,,,,,,,,63.06,63.97,,,,
8-Sep-15,1969.41,24.9,,,,,,,,,60.99,63.41,,,,
9-Sep-15,1942.04,26.23,,,,,,,,,62.1,64.75,,,,
10-Sep-15,1952.29,24.37,,,,,,,,,60.35,64.79,,,,
11-Sep-15,1961.05,23.2,,,,,,,,,58.29,63.4,,,,
14-Sep-15,1953.03,24.25,,,,,,,,,59.16,65.22,,,,
15-Sep-15,1978.09,22.54,,,,,,,,,56.21,62.89,,,,
16-Sep-15,1995.31,21.35,,,,,,,,,52.53,61.87,,,,
17-Sep-15,1990.2,21.14,,,,,,,,,57.73,62.58,,,,
18-Sep-15,1958.03,22.28,,,,,,,,,56.93,64.2,,,,
21-Sep-15,1966.97,20.14,,,,,,,,,54.14,63.64,,,,
22-Sep-15,1942.74,22.44,,,,,,,,,58.21,63.69,,,,
23-Sep-15,1938.76,22.13,,,,,,,,,56.36,62.3,,,,
24-Sep-15,1932.24,23.47,,,,,,,,,59.47,65.25,,,,
25-Sep-15,1931.34,23.62,,,,,,,,,58.36,64.81,,,,
28-Sep-15,1881.77,27.63,,,,,,,,,61.21,66.66,,,,
29-Sep-15,1884.09,26.83,,,,,,,,,60.04,63.67,,,,
